cod producto|linea|rubro|descripcion|pcio_lista|unidad|imagen
900.437|FERRETERIA|BULON HEXAGONAL ZINCADO|BULON HEXAGONAL 3/8' x 3' ZINCADO|91.72|(C/U)|907850
900.438|FERRETERIA|BULON HEXAGONAL ZINCADO|BULON HEXAGONAL 3/8' x 3 1/4' ZINCADO|107.46|(C/U)|907850
900.439|FERRETERIA|BULON HEXAGONAL ZINCADO|BULON HEXAGONAL 3/8' x 3 1/2' ZINCADO|897.288|(C/U)|907850
900.440|FERRETERIA|BULON HEXAGONAL ZINCADO|BULON HEXAGONAL 3/8' x 4' ZINCADO|118.42|(C/U)|907850
900.441|FERRETERIA|BULON HEXAGONAL ZINCADO|BULON HEXAGONAL 3/8' x 4 1/2' ZINCADO|135.94|(C/U)|907850
900.442|FERRETERIA|BULON HEXAGONAL ZINCADO|BULON HEXAGONAL 3/8' x 5' ZINCADO|153.94|(C/U)|907850
900.443|FERRETERIA|BULON HEXAGONAL ZINCADO|BULON HEXAGONAL 3/8' x 5 1/2' ZINCADO|0|(C/U)|907850
900.444|FERRETERIA|BULON HEXAGONAL ZINCADO|BULON HEXAGONAL 3/8' x 6' ZINCADO|186.08|(C/U)|907850
900.450|FERRETERIA|BULON HEXAGONAL ZINCADO|BULON HEXAGONAL 7/16' x 1' ZINCADO|61.18|(C/U)|907850
900.451|FERRETERIA|BULON HEXAGONAL ZINCADO|BULON HEXAGONAL 7/16' x 1 1/4' ZINCADO|72.24|(C/U)|907850
900.452|FERRETERIA|BULON HEXAGONAL ZINCADO|BULON HEXAGONAL 7/16' x 1 1/2' ZINCADO|83.58|(C/U)|907850
900.453|FERRETERIA|BULON HEXAGONAL ZINCADO|BULON HEXAGONAL 7/16' x 1 3/4' ZINCADO|94.82|(C/U)|907850
900.454|FERRETERIA|BULON HEXAGONAL ZINCADO|BULON HEXAGONAL 7/16' x 2' ZINCADO|96.5|(C/U)|907850
900.455|FERRETERIA|BULON HEXAGONAL ZINCADO|BULON HEXAGONAL 7/16' x 2 1/4' ZINCADO|117.68|(C/U)|907850
900.456|FERRETERIA|BULON HEXAGONAL ZINCADO|BULON HEXAGONAL 7/16' x 2 1/2' ZINCADO|128.92|(C/U)|907850
900.457|FERRETERIA|BULON HEXAGONAL ZINCADO|BULON HEXAGONAL 7/16' x 2 3/4' ZINCADO|140.26|(C/U)|907850
900.458|FERRETERIA|BULON HEXAGONAL ZINCADO|BULON HEXAGONAL 7/16' x 3' ZINCADO|151.5|(C/U)|907850
900.459|FERRETERIA|BULON HEXAGONAL ZINCADO|BULON HEXAGONAL 7/16' x 3 1/4' ZINCADO|162.74|(C/U)|907850
900.460|FERRETERIA|BULON HEXAGONAL ZINCADO|BULON HEXAGONAL 7/16' x 3 1/2' ZINCADO|175.02|(C/U)|907850
900.461|FERRETERIA|BULON HEXAGONAL ZINCADO|BULON HEXAGONAL 7/16' x 4' ZINCADO|190.56|(C/U)|907850
900.462|FERRETERIA|BULON HEXAGONAL ZINCADO|BULON HEXAGONAL 7/16' x 4 1/2' ZINCADO|219.24|(C/U)|907850
900.463|FERRETERIA|BULON HEXAGONAL ZINCADO|BULON HEXAGONAL 7/16' x 5' ZINCADO|242.28|(C/U)|907850
900.464|FERRETERIA|BULON HEXAGONAL ZINCADO|BULON HEXAGONAL 7/16' x 5 1/2' ZINCADO|268.86|(C/U)|
900.465|FERRETERIA|BULON HEXAGONAL ZINCADO|BULON HEXAGONAL 7/16' x 6' ZINCADO|290.28|(C/U)|
900.470|FERRETERIA|BULON HEXAGONAL ZINCADO|BULON HEXAGONAL 1/2' x 1' ZINCADO|96.42|(C/U)|907850
900.471|FERRETERIA|BULON HEXAGONAL ZINCADO|BULON HEXAGONAL 1/2' x 1 1/4' ZINCADO|97.16|(C/U)|907850
900.472|FERRETERIA|BULON HEXAGONAL ZINCADO|BULON HEXAGONAL 1/2' x 1 1/2' ZINCADO|108.4|(C/U)|907850
900.473|FERRETERIA|BULON HEXAGONAL ZINCADO|BULON HEXAGONAL 1/2' x 1 3/4' ZINCADO|135.66|(C/U)|907850
900.474|FERRETERIA|BULON HEXAGONAL ZINCADO|BULON HEXAGONAL 1/2' x 2' ZINCADO|150.18|(C/U)|907850
900.475|FERRETERIA|BULON HEXAGONAL ZINCADO|BULON HEXAGONAL 1/2' x 2 1/4' ZINCADO|164.42|(C/U)|907850
900.476|FERRETERIA|BULON HEXAGONAL ZINCADO|BULON HEXAGONAL 1/2' x 2 1/2' ZINCADO|178.76|(C/U)|907850
900.477|FERRETERIA|BULON HEXAGONAL ZINCADO|BULON HEXAGONAL 1/2' x 2 3/4' ZINCADO|182.52|(C/U)|907850
900.478|FERRETERIA|BULON HEXAGONAL ZINCADO|BULON HEXAGONAL 1/2' x 3' ZINCADO|207.7|(C/U)|907850
900.479|FERRETERIA|BULON HEXAGONAL ZINCADO|BULON HEXAGONAL 1/2' x 3 1/4' ZINCADO|222.24|(C/U)|907850
900.480|FERRETERIA|BULON HEXAGONAL ZINCADO|BULON HEXAGONAL 1/2' x 3 1/2' ZINCADO|237.22|(C/U)|907850
900.481|FERRETERIA|BULON HEXAGONAL ZINCADO|BULON HEXAGONAL 1/2' x 4' ZINCADO|248.56|(C/U)|907850
900.482|FERRETERIA|BULON HEXAGONAL ZINCADO|BULON HEXAGONAL 1/2' x 4 1/2' ZINCADO|294.2|(C/U)|907850
900.483|FERRETERIA|BULON HEXAGONAL ZINCADO|BULON HEXAGONAL 1/2' x 5' ZINCADO|322.96|(C/U)|907850
900.484|FERRETERIA|BULON HEXAGONAL ZINCADO|BULON HEXAGONAL 1/2' x 5 1/2' ZINCADO|358.32|(C/U)|
900.485|FERRETERIA|BULON HEXAGONAL ZINCADO|BULON HEXAGONAL 1/2' x 6' ZINCADO|396.04|(C/U)|
900.490|FERRETERIA|BULON HEXAGONAL ZINCADO|BULON HEXAGONAL ZINCADO 9/16' x 1'|145.5|(C/U)|
900.491|FERRETERIA|BULON HEXAGONAL ZINCADO|BULON HEXAGONAL ZINCADO 9/16' x 1.1/2'|166.4|(C/U)|
900.492|FERRETERIA|BULON HEXAGONAL ZINCADO|BULON HEXAGONAL ZINCADO 9/16' x 1.1/4'|156.94|(C/U)|
900.493|FERRETERIA|BULON HEXAGONAL ZINCADO|BULON HEXAGONAL ZINCADO 9/16' x 1.3/4'|182.14|(C/U)|
900.494|FERRETERIA|BULON HEXAGONAL ZINCADO|BULON HEXAGONAL ZINCADO 9/16' x 2'|196|(C/U)|
900.495|FERRETERIA|BULON HEXAGONAL ZINCADO|BULON HEXAGONAL ZINCADO 9/16' x 2.1/2'|233.1|(C/U)|
900.496|FERRETERIA|BULON HEXAGONAL ZINCADO|BULON HEXAGONAL ZINCADO 9/16' x 2.1/4'|214.94|(C/U)|
900.497|FERRETERIA|BULON HEXAGONAL ZINCADO|BULON HEXAGONAL ZINCADO 9/16' x 2.3/4'|248.94|(C/U)|
900.498|FERRETERIA|BULON HEXAGONAL ZINCADO|BULON HEXAGONAL ZINCADO 9/16' x 3'|267.02|(C/U)|
900.499|FERRETERIA|BULON HEXAGONAL ZINCADO|BULON HEXAGONAL ZINCADO 9/16' x 3.1/2'|303.18|(C/U)|
900.500|FERRETERIA|BULON HEXAGONAL ZINCADO|BULON HEXAGONAL ZINCADO 9/16' x 3.1/4'|285.1|(C/U)|
900.501|FERRETERIA|BULON HEXAGONAL ZINCADO|BULON HEXAGONAL ZINCADO 9/16' x 4'|337.1|(C/U)|
900.502|FERRETERIA|BULON HEXAGONAL ZINCADO|BULON HEXAGONAL ZINCADO 9/16' x 4.1/2'|373.36|(C/U)|
900.503|FERRETERIA|BULON HEXAGONAL ZINCADO|BULON HEXAGONAL ZINCADO 9/16' x 5'|407.28|(C/U)|
900.504|FERRETERIA|BULON HEXAGONAL ZINCADO|BULON HEXAGONAL ZINCADO 9/16' x 5.1/2'|438.94|(C/U)|
900.505|FERRETERIA|BULON HEXAGONAL ZINCADO|BULON HEXAGONAL ZINCADO 9/16' x 6'|479.6|(C/U)|
900.510|FERRETERIA|BULON HEXAGONAL ZINCADO|BULON HEXAGONAL 5/8' x 1' ZINCADO|154.78|(C/U)|907850
900.511|FERRETERIA|BULON HEXAGONAL ZINCADO|BULON HEXAGONAL 5/8' x 1 1/4' ZINCADO|172.96|(C/U)|907850
900.512|FERRETERIA|BULON HEXAGONAL ZINCADO|BULON HEXAGONAL 5/8' x 1 1/2' ZINCADO|190.76|(C/U)|907850
900.513|FERRETERIA|BULON HEXAGONAL ZINCADO|BULON HEXAGONAL 5/8' x 1 3/4' ZINCADO|204.62|(C/U)|907850
900.514|FERRETERIA|BULON HEXAGONAL ZINCADO|BULON HEXAGONAL 5/8' x 2' ZINCADO|232.72|(C/U)|907850
900.515|FERRETERIA|BULON HEXAGONAL ZINCADO|BULON HEXAGONAL 5/8' x 2 1/4' ZINCADO|248.2|(C/U)|907850
900.516|FERRETERIA|BULON HEXAGONAL ZINCADO|BULON HEXAGONAL 5/8' x 2 1/2' ZINCADO|276.86|(C/U)|907850
900.517|FERRETERIA|BULON HEXAGONAL ZINCADO|BULON HEXAGONAL 5/8' x 2 3/4' ZINCADO|298.68|(C/U)|907850
900.518|FERRETERIA|BULON HEXAGONAL ZINCADO|BULON HEXAGONAL 5/8' x 3' ZINCADO|320.42|(C/U)|907850
900.519|FERRETERIA|BULON HEXAGONAL ZINCADO|BULON HEXAGONAL 5/8' x 3 1/4' ZINCADO|342.72|(C/U)|907850
900.520|FERRETERIA|BULON HEXAGONAL ZINCADO|BULON HEXAGONAL 5/8' x 3 1/2' ZINCADO|364.74|(C/U)|907850
900.521|FERRETERIA|BULON HEXAGONAL ZINCADO|BULON HEXAGONAL 5/8' x 4' ZINCADO|408.78|(C/U)|907850
900.522|FERRETERIA|BULON HEXAGONAL ZINCADO|BULON HEXAGONAL 5/8' x 4 1/2' ZINCADO|452.62|(C/U)|907850
900.523|FERRETERIA|BULON HEXAGONAL ZINCADO|BULON HEXAGONAL 5/8' x 5' ZINCADO|496.74|(C/U)|907850
900.524|FERRETERIA|BULON HEXAGONAL ZINCADO|BULON HEXAGONAL 5/8' x 5 1/2' ZINCADO|532.22|(C/U)|
900.525|FERRETERIA|BULON HEXAGONAL ZINCADO|BULON HEXAGONAL 5/8' x 6' ZINCADO|591.34|(C/U)|
900.530|FERRETERIA|BULON C/REDONDA C/CUADRADO S/ TUERCA|BULON CAB Ø CUELLO CUADR C/TUERCA 1/4' x 1'|26.42|(C/U)|907560
900.531|FERRETERIA|BULON C/REDONDA C/CUADRADO S/ TUERCA|BULON CAB Ø CUELLO CUADR C/TUERCA 1/4' x 1 1/4'|28.58|(C/U)|907560
900.532|FERRETERIA|BULON C/REDONDA C/CUADRADO S/ TUERCA|BULON CAB Ø CUELLO CUADR C/TUERCA 1/4' x 1 1/2'|30.72|(C/U)|907560
905.560|FERRETERIA|BULON C/REDONDA C/CUADRADO S/ TUERCA|BULON CAB Ø CUELLO CUADR C/TUERCA 3/16' X 1'|12.2|(C/U)|907560
905.561|FERRETERIA|BULON C/REDONDA C/CUADRADO S/ TUERCA|BULON CAB Ø CUELLO CUADR C/TUERCA 3/16' x 1 1/4'|4.14|(C/U)|907560
905.562|FERRETERIA|BULON C/REDONDA C/CUADRADO S/ TUERCA|BULON CAB Ø CUELLO CUADR C/TUERCA 3/16' x 1 1/2'|4.98|(C/U)|907560
905.563|FERRETERIA|BULON C/REDONDA C/CUADRADO S/ TUERCA|BULON CAB Ø CUELLO CUADR C/TUERCA 3/16' x 1 3/4'|5.6|(C/U)|907560
905.564|FERRETERIA|BULON C/REDONDA C/CUADRADO S/ TUERCA|BULON CAB Ø CUELLO CUADR C/TUERCA 3/16' x 2'|6.3|(C/U)|907560
905.565|FERRETERIA|BULON C/REDONDA C/CUADRADO S/ TUERCA|BULON CAB Ø CUELLO CUADR C/TUERCA 3/16' x 2 1/4'|7.96|(C/U)|907560
905.566|FERRETERIA|BULON C/REDONDA C/CUADRADO S/ TUERCA|BULON CAB Ø CUELLO CUADR C/TUERCA 3/16' x 2 1/2'|8.98|(C/U)|907560
905.567|FERRETERIA|BULON C/REDONDA C/CUADRADO S/ TUERCA|BULON CAB Ø CUELLO CUADR C/TUERCA 3/16' x 2 3/4'|9.84|(C/U)|907560
905.568|FERRETERIA|BULON C/REDONDA C/CUADRADO S/ TUERCA|BULON CAB Ø CUELLO CUADR C/TUERCA 3/16' x 3'|10.62|(C/U)|907560
905.573|FERRETERIA|BULON C/REDONDA C/CUADRADO S/ TUERCA|BULON CAB Ø CUELLO CUADR C/TUERCA 1/4' x 1 3/4'|32.8|(C/U)|907560
905.574|FERRETERIA|BULON C/REDONDA C/CUADRADO S/ TUERCA|BULON CAB Ø CUELLO CUADR C/TUERCA 1/4' x 2'|34.96|(C/U)|907560
905.575|FERRETERIA|BULON C/REDONDA C/CUADRADO S/ TUERCA|BULON CAB Ø CUELLO CUADR C/TUERCA 1/4' x 2 1/4'|37.1|(C/U)|907560
905.576|FERRETERIA|BULON C/REDONDA C/CUADRADO S/ TUERCA|BULON CAB Ø CUELLO CUADR C/TUERCA 1/4' x 2 1/2'|39.16|(C/U)|907560
905.577|FERRETERIA|BULON C/REDONDA C/CUADRADO S/ TUERCA|BULON CAB Ø CUELLO CUADR C/TUERCA 1/4' x 2 3/4'|39.54|(C/U)|907560
905.578|FERRETERIA|BULON C/REDONDA C/CUADRADO S/ TUERCA|BULON CAB Ø CUELLO CUADR C/TUERCA 1/4' x 3'|43.48|(C/U)|907560
905.579|FERRETERIA|BULON C/REDONDA C/CUADRADO S/ TUERCA|BULON CAB Ø CUELLO CUADR C/TUERCA 1/4' x 3 1/4'|45.54|(C/U)|907560
905.580|FERRETERIA|BULON C/REDONDA C/CUADRADO S/ TUERCA|BULON CAB Ø CUELLO CUADR C/TUERCA 1/4' x 3 1/2'|47.7|(C/U)|907560
905.581|FERRETERIA|BULON C/REDONDA C/CUADRADO S/ TUERCA|BULON CAB Ø CUELLO CUADR C/TUERCA 1/4' x 4'|51.9|(C/U)|907560
905.582|FERRETERIA|BULON C/REDONDA C/CUADRADO S/ TUERCA|BULON CAB Ø CUELLO CUADR C/TUERCA 1/4' x 4 1/2'|57.34|(C/U)|907560
905.583|FERRETERIA|BULON C/REDONDA C/CUADRADO S/ TUERCA|BULON CAB Ø CUELLO CUADR C/TUERCA 1/4' x 5'|76.78|(C/U)|907560
905.591|FERRETERIA|BULON C/REDONDA C/CUADRADO S/ TUERCA|BULON CAB Ø CUELLO CUADR C/TUERCA 5/16' x 1 1/4'|46.58|(C/U)|907560
905.592|FERRETERIA|BULON C/REDONDA C/CUADRADO S/ TUERCA|BULON CAB Ø CUELLO CUADR C/TUERCA 5/16' x 1 1/2'|50.02|(C/U)|907560
905.593|FERRETERIA|BULON C/REDONDA C/CUADRADO S/ TUERCA|BULON CAB Ø CUELLO CUADR C/TUERCA 5/16' x 1 3/4'|53.4|(C/U)|907560
905.594|FERRETERIA|BULON C/REDONDA C/CUADRADO S/ TUERCA|BULON CAB Ø CUELLO CUADR C/TUERCA 5/16' x 2'|56.78|(C/U)|907560
905.595|FERRETERIA|BULON C/REDONDA C/CUADRADO S/ TUERCA|BULON CAB Ø CUELLO CUADR C/TUERCA 5/16' x 2 1/4'|60.16|(C/U)|907560
905.596|FERRETERIA|BULON C/REDONDA C/CUADRADO S/ TUERCA|BULON CAB Ø CUELLO CUADR C/TUERCA 5/16' x 2 1/2'|63.62|(C/U)|907560
905.597|FERRETERIA|BULON C/REDONDA C/CUADRADO S/ TUERCA|BULON CAB Ø CUELLO CUADR C/TUERCA 5/16 x 2 3/4'|66.98|(C/U)|907560
905.598|FERRETERIA|BULON C/REDONDA C/CUADRADO S/ TUERCA|BULON CAB Ø CUELLO CUADR C/TUERCA 5/16' x 3'|70.36|(C/U)|907560
905.599|FERRETERIA|BULON C/REDONDA C/CUADRADO S/ TUERCA|BULON CAB Ø CUELLO CUADR C/TUERCA 5/16' x 3 1/4'|73.82|(C/U)|907560
905.600|FERRETERIA|BULON C/REDONDA C/CUADRADO S/ TUERCA|BULON CAB Ø CUELLO CUADR C/TUERCA 5/16' x 3 1/2'|77.48|(C/U)|907560
905.601|FERRETERIA|BULON C/REDONDA C/CUADRADO S/ TUERCA|BULON CAB Ø CUELLO CUADR C/TUERCA 5/16' x 4'|84.8|(C/U)|907560
905.602|FERRETERIA|BULON C/REDONDA C/CUADRADO S/ TUERCA|BULON CAB Ø CUELLO CUADR C/TUERCA 5/16' x 4 1/2'|90.78|(C/U)|907560
905.603|FERRETERIA|BULON C/REDONDA C/CUADRADO S/ TUERCA|BULON CAB Ø CUELLO CUADR C/TUERCA 5/16' x 5'|128.74|(C/U)|907560
905.604|FERRETERIA|BULON C/REDONDA C/CUADRADO S/ TUERCA|BULON CAB Ø CUELLO CUADR C/TUERCA 5/16' x 5 1/2'|135.88|(C/U)|907560
905.605|FERRETERIA|BULON C/REDONDA C/CUADRADO S/ TUERCA|BULON CAB Ø CUELLO CUADR C/TUERCA 5/16' x 6'|138.3|(C/U)|907560
905.606|FERRETERIA|BULON C/REDONDA C/CUADRADO S/ TUERCA|BULON CAB Ø CUELLO CUADR C/TUERCA 5/16' x 7'|156.18|(C/U)|907560
905.607|FERRETERIA|BULON C/REDONDA C/CUADRADO S/ TUERCA|BULON CAB Ø CUELLO CUADR C/TUERCA 5/16' x 8'|180.94|(C/U)|907560
905.610|FERRETERIA|BULON C/REDONDA C/CUADRADO S/ TUERCA|BULON CAB Ø CUELLO CUADR C/TUERCA 3/8' x 1'|57.1|(C/U)|907560
905.611|FERRETERIA|BULON C/REDONDA C/CUADRADO S/ TUERCA|BULON CAB Ø CUELLO CUADR C/TUERCA 3/8' x 1 1/4'|66.34|(C/U)|907560
905.612|FERRETERIA|BULON C/REDONDA C/CUADRADO S/ TUERCA|BULON CAB Ø CUELLO CUADR C/TUERCA 3/8' x 1 1/2'|71.3|(C/U)|907560
905.613|FERRETERIA|BULON C/REDONDA C/CUADRADO S/ TUERCA|BULON CAB Ø CUELLO CUADR C/TUERCA 3/8' x 1 3/4'|76.18|(C/U)|907560
905.614|FERRETERIA|BULON C/REDONDA C/CUADRADO S/ TUERCA|BULON CAB Ø CUELLO CUADR C/TUERCA 3/8' x 2'|81.14|(C/U)|907560
905.615|FERRETERIA|BULON C/REDONDA C/CUADRADO S/ TUERCA|BULON CAB Ø CUELLO CUADR C/TUERCA 3/8' x 2 1/4'|86.1|(C/U)|907560
905.616|FERRETERIA|BULON C/REDONDA C/CUADRADO S/ TUERCA|BULON CAB Ø CUELLO CUADR C/TUERCA 3/8' x 2 1/2'|90.98|(C/U)|907560
905.617|FERRETERIA|BULON C/REDONDA C/CUADRADO S/ TUERCA|BULON CAB Ø CUELLO CUADR C/TUERCA 3/8' x 2 3/4'|95.94|(C/U)|907560
905.618|FERRETERIA|BULON C/REDONDA C/CUADRADO S/ TUERCA|BULON CAB Ø CUELLO CUADR C/TUERCA 3/8' x 3'|100.52|(C/U)|907560
905.619|FERRETERIA|BULON C/REDONDA C/CUADRADO S/ TUERCA|BULON CAB Ø CUELLO CUADR C/TUERCA 3/8' x 3 1/4'|105.04|(C/U)|907560
905.620|FERRETERIA|BULON C/REDONDA C/CUADRADO S/ TUERCA|BULON CAB Ø CUELLO CUADR C/TUERCA 3/8' x 3 1/2'|111.12|(C/U)|907560
905.621|FERRETERIA|BULON C/REDONDA C/CUADRADO S/ TUERCA|BULON CAB Ø CUELLO CUADR C/TUERCA 3/8' x 4'|121.14|(C/U)|907560
905.622|FERRETERIA|BULON C/REDONDA C/CUADRADO S/ TUERCA|BULON CAB Ø CUELLO CUADR C/TUERCA 3/8' x 4 1/2'|133.42|(C/U)|907560
905.623|FERRETERIA|BULON C/REDONDA C/CUADRADO S/ TUERCA|BULON CAB Ø CUELLO CUADR C/TUERCA 3/8' x 5'|174.68|(C/U)|907560
905.624|FERRETERIA|BULON C/REDONDA C/CUADRADO S/ TUERCA|BULON CAB Ø CUELLO CUADR C/TUERCA 3/8' x 5 1/2'|194.68|(C/U)|907560
905.625|FERRETERIA|BULON C/REDONDA C/CUADRADO S/ TUERCA|BULON CAB Ø CUELLO CUADR C/TUERCA 3/8' x 6'|211.06|(C/U)|907560
905.626|FERRETERIA|BULON C/REDONDA C/CUADRADO S/ TUERCA|BULON CAB Ø CUELLO CUADR C/TUERCA 3/8' x 7'|240.12|(C/U)|907560
905.627|FERRETERIA|BULON C/REDONDA C/CUADRADO S/ TUERCA|BULON CAB Ø CUELLO CUADR C/TUERCA 3/8' x 8'|270.58|(C/U)|907560
905.628|FERRETERIA|BULON C/REDONDA C/CUADRADO S/ TUERCA|BULON CAB Ø CUELLO CUADR C/TUERCA 3/8' x 9'|321.84|(C/U)|907560
905.629|FERRETERIA|BULON C/REDONDA C/CUADRADO S/ TUERCA|BULON CAB Ø CUELLO CUADR C/TUERCA 3/8' x 10'|351.16|(C/U)|907560
905.640|FERRETERIA|BULON C/REDONDA C/CUADRADO S/ TUERCA|BULON CAB Ø CUELLO CUADR C/TUERCA 7/16' x 1 1/2'|0|(C/U)|907560
905.641|FERRETERIA|BULON C/REDONDA C/CUADRADO S/ TUERCA|BULON CAB Ø CUELLO CUADR C/TUERCA 7/16' x 1 3/4'|0|(C/U)|907560
905.642|FERRETERIA|BULON C/REDONDA C/CUADRADO S/ TUERCA|BULON CAB Ø CUELLO CUADR C/TUERCA 7/16' x 2'|0|(C/U)|907560
905.643|FERRETERIA|BULON C/REDONDA C/CUADRADO S/ TUERCA|BULON CAB Ø CUELLO CUADR C/TUERCA 7/16' x 2 1/4'|0|(C/U)|907560
905.644|FERRETERIA|BULON C/REDONDA C/CUADRADO S/ TUERCA|BULON CAB Ø CUELLO CUADR C/TUERCA 7/16' x 2 1/2'|0|(C/U)|907560
905.645|FERRETERIA|BULON C/REDONDA C/CUADRADO S/ TUERCA|BULON CAB Ø CUELLO CUADR C/TUERCA 7/16' x 2 3/4'|0|(C/U)|907560
905.646|FERRETERIA|BULON C/REDONDA C/CUADRADO S/ TUERCA|BULON CAB Ø CUELLO CUADR C/TUERCA 7/16' x 3'|0|(C/U)|907560
905.647|FERRETERIA|BULON C/REDONDA C/CUADRADO S/ TUERCA|BULON CAB Ø CUELLO CUADR C/TUERCA 7/16' x 3 1/4'|0|(C/U)|907560
905.648|FERRETERIA|BULON C/REDONDA C/CUADRADO S/ TUERCA|BULON CAB Ø CUELLO CUADR C/TUERCA 7/16' x 3 1/2'|0|(C/U)|907560
905.649|FERRETERIA|BULON C/REDONDA C/CUADRADO S/ TUERCA|BULON CAB Ø CUELLO CUADR C/TUERCA 7/16' x 4'|0|(C/U)|907560
905.650|FERRETERIA|BULON C/REDONDA C/CUADRADO S/ TUERCA|BULON CAB Ø CUELLO CUADR C/TUERCA 7/16' x 4 1/2'|0|(C/U)|907560
905.651|FERRETERIA|BULON C/REDONDA C/CUADRADO S/ TUERCA|BULON CAB Ø CUELLO CUADR C/TUERCA 7/16' x 5'|0|(C/U)|907560
905.652|FERRETERIA|BULON C/REDONDA C/CUADRADO S/ TUERCA|BULON CAB Ø CUELLO CUADR C/TUERCA 7/16' x 5 1/2'|0|(C/U)|907560
905.653|FERRETERIA|BULON C/REDONDA C/CUADRADO S/ TUERCA|BULON CAB Ø CUELLO CUADR C/TUERCA 7/16' x 6'|0|(C/U)|907560
905.654|FERRETERIA|BULON C/REDONDA C/CUADRADO S/ TUERCA|BULON CAB Ø CUELLO CUADR C/TUERCA 7/16' x 7'|0|(C/U)|907560
905.655|FERRETERIA|BULON C/REDONDA C/CUADRADO S/ TUERCA|BULON CAB Ø CUELLO CUADR C/TUERCA 7/16' x 8'|0|(C/U)|907560
905.660|FERRETERIA|BULON C/REDONDA C/CUADRADO S/ TUERCA|BULON CAB Ø CUELLO CUADR C/TUERCA 1/2' x 1 1/2'|0|(C/U)|907560
905.661|FERRETERIA|BULON C/REDONDA C/CUADRADO S/ TUERCA|BULON CAB Ø CUELLO CUADR C/TUERCA 1/2' x 1 3/4'|0|(C/U)|907560
905.662|FERRETERIA|BULON C/REDONDA C/CUADRADO S/ TUERCA|BULON CAB Ø CUELLO CUADR C/TUERCA 1/2' x 2'|0|(C/U)|907560
905.663|FERRETERIA|BULON C/REDONDA C/CUADRADO S/ TUERCA|BULON CAB Ø CUELLO CUADR C/TUERCA 1/2' x 2 1/4'|0|(C/U)|907560
905.664|FERRETERIA|BULON C/REDONDA C/CUADRADO S/ TUERCA|BULON CAB Ø CUELLO CUADR C/TUERCA 1/2' x 2 1/2'|0|(C/U)|907560
905.665|FERRETERIA|BULON C/REDONDA C/CUADRADO S/ TUERCA|BULON CAB Ø CUELLO CUADR C/TUERCA 1/2' x 2 3/4'|0|(C/U)|907560
905.666|FERRETERIA|BULON C/REDONDA C/CUADRADO S/ TUERCA|BULON CAB Ø CUELLO CUADR C/TUERCA 1/2' x 3'|0|(C/U)|907560
905.667|FERRETERIA|BULON C/REDONDA C/CUADRADO S/ TUERCA|BULON CAB Ø CUELLO CUADR C/TUERCA 1/2' x 3 1/4'|0|(C/U)|907560
905.668|FERRETERIA|BULON C/REDONDA C/CUADRADO S/ TUERCA|BULON CAB Ø CUELLO CUADR C/TUERCA 1/2' x 3 1/2'|0|(C/U)|907560
905.669|FERRETERIA|BULON C/REDONDA C/CUADRADO S/ TUERCA|BULON CAB Ø CUELLO CUADR C/TUERCA 1/2' x 4'|0|(C/U)|907560
905.670|FERRETERIA|BULON C/REDONDA C/CUADRADO S/ TUERCA|BULON CAB Ø CUELLO CUADR C/TUERCA 1/2' x 4 1/2'|0|(C/U)|907560
905.671|FERRETERIA|BULON C/REDONDA C/CUADRADO S/ TUERCA|BULON CAB Ø CUELLO CUADR C/TUERCA 1/2' x 5'|0|(C/U)|907560
905.672|FERRETERIA|BULON C/REDONDA C/CUADRADO S/ TUERCA|BULON CAB Ø CUELLO CUADR C/TUERCA 1/2' x 5 1/2'|0|(C/U)|907560
905.673|FERRETERIA|BULON C/REDONDA C/CUADRADO S/ TUERCA|BULON CAB Ø CUELLO CUADR C/TUERCA 1/2' x 6'|0|(C/U)|907560
905.674|FERRETERIA|BULON C/REDONDA C/CUADRADO S/ TUERCA|BULON CAB Ø CUELLO CUADR C/TUERCA 1/2' x 7'|0|(C/U)|907560
905.675|FERRETERIA|BULON C/REDONDA C/CUADRADO S/ TUERCA|BULON CAB Ø CUELLO CUADR C/TUERCA 1/2' x 8'|0|(C/U)|907560
905.676|FERRETERIA|BULON C/REDONDA C/CUADRADO S/ TUERCA|BULON CAB Ø CUELLO CUADR C/TUERCA 1/2' x 9'|0|(C/U)|907560
905.677|FERRETERIA|BULON C/REDONDA C/CUADRADO S/ TUERCA|BULON CAB Ø CUELLO CUADR C/TUERCA 1/2' x 10'|0|(C/U)|907560
907.120|FERRETERIA|BISAGRA FICHA P/CARPINTERO|BISAGRA FICHA CARP 2x3 AGUJ x1.5 REVERS DORADO|241.92|(C/U)|907120
907.121|FERRETERIA|BISAGRA FICHA P/CARPINTERO|BISAGRA FICHA CARP 2x3 AGUJ x1.5 REVERS PULIDA|206.72|(C/U)|907120
907.122|FERRETERIA|BISAGRA FICHA P/CARPINTERO|BISAGRA FICHA CARP 2x3 AGUJ x1.5 REVERS ZINCADO|241.92|(C/U)|907120
907.123|FERRETERIA|BISAGRA FICHA P/CARPINTERO|BISAGRA FICHA CARP 2x5 AGUJ x1.5 REVERS DORADO|269.8|(C/U)|907120
907.124|FERRETERIA|BISAGRA FICHA P/CARPINTERO|BISAGRA FICHA CARP 2x5 AGUJ x1.5 REVERS PULIDO|231.36|(C/U)|907120
